baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000162670	17.0942357797992	2.32254982575177	0.367881677518091	6.31330660831174	2.73135591423623e-10	6.52803783630269e-09	BRINP3
ENSG00000090104	436.623964822146	1.91145436018182	0.243604741187386	7.84654005855942	4.2767218683366e-15	2.62305607924645e-13	RGS1
ENSG00000000971	1240.87942911684	1.99505777997115	0.12265814422716	16.265188035752	1.74331112744403e-59	2.34161550638282e-55	CFH
ENSG00000163362	22.8984056746249	1.52581571193821	0.340190023870548	4.48518652774729	7.28501763936513e-06	5.60116525082727e-05	INAVA
ENSG00000163435	298.977258971909	1.39907694601944	0.357935584739561	3.90873946505606	9.27789539431956e-05	0.000508033799170405	ELF3
ENSG00000133067	38.9333712117504	1.77230942373544	0.268265247738738	6.60655615542673	3.93363101468737e-11	1.11469476348694e-09	LGR6
ENSG00000077157	704.938248564934	1.25870757859837	0.183497219565619	6.85954578264469	6.90798376991963e-12	2.29106266660643e-10	PPP1R12B
ENSG00000143847	12.2625770761989	1.00071185820027	0.239209927062029	4.18340438664477	2.87175900780358e-05	0.000181950316003857	PPFIA4
ENSG00000122188	26.7767044150968	1.5032209574188	0.337524475004855	4.45366504872625	8.44167598512475e-06	6.33915655473336e-05	LAX1
ENSG00000163531	171.951575097344	1.19378327834287	0.183531820565851	6.50450300477755	7.79506585824679e-11	2.08988671872197e-09	NFASC
ENSG00000276600	66.1058697483121	1.15913025309459	0.158313428084567	7.32174312134417	2.44770370727465e-13	1.0886608011958e-11	RAB7B
ENSG00000162894	41.1819608609462	1.03963006758195	0.241191789412272	4.31038747262203	1.62968741186614e-05	0.000111277443720416	FCMR
ENSG00000230937	26.9547742313706	5.75864906423929	0.659591874261688	8.73062463161061	2.5326993982775e-18	2.90762549723619e-16	MIR205HG
ENSG00000117595	114.711332876973	1.32528556553748	0.272414147331619	4.86496600312084	1.1447648279313e-06	1.12776734154852e-05	IRF6
ENSG00000082512	105.493174387659	0.946592078811762	0.142478516534716	6.64375305017382	3.05794763916668e-11	8.94866071662022e-10	TRAF5
