baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000179456	72.3173432857366	-0.532965493842904	0.131166671102497	-4.06326919302871	4.83901688689173e-05	0.000436852380410836	ZBTB18
ENSG00000162722	13.0418828367095	-3.13568487453944	0.50755258905782	-6.17804921527496	6.48984861113476e-10	2.96410188435659e-08	TRIM58
ENSG00000134326	45.7464018151839	-1.09326633177976	0.211581104776515	-5.16712649238946	2.37720387724332e-07	5.22521529899016e-06	CMPK2
ENSG00000134321	57.7685398091719	-1.22750360791817	0.271422754905415	-4.52247862691514	6.1119659932434e-06	8.2435633327453e-05	RSAD2
ENSG00000115756	213.715761889752	-1.73334019455786	0.184697530877836	-9.38475022551518	6.30657391265176e-21	4.62303400666937e-18	HPCAL1
ENSG00000170745	106.806795913289	-0.791827872058851	0.189670047438838	-4.17476498135104	2.98293835825564e-05	0.000290005698079482	KCNS3
ENSG00000132031	20.9041428117719	-1.94771320222486	0.311098009892656	-6.26077036910944	3.83080273422179e-10	1.90384403004833e-08	MATN3
ENSG00000119782	14.5847460983105	-1.09982110712245	0.240820262814565	-4.56697909996604	4.94803324061389e-06	6.88264851429224e-05	FKBP1B
ENSG00000084710	17.5389465607417	-1.6789872395955	0.303838928395398	-5.52591219453805	3.27778042119466e-08	9.27713103380984e-07	EFR3B
ENSG00000171303	331.493019145483	-1.20523891122415	0.294412943230208	-4.09370219257564	4.24539527979518e-05	0.000391703840132644	KCNK3
ENSG00000287255	6.31344673537651	-1.54003588213443	0.34950627863276	-4.40631821596716	1.05142467898836e-05	0.000127117044291919	RP11-206M19.1
ENSG00000171132	169.557831702784	-1.2280220180865	0.244885565335403	-5.01467702436672	5.3122623591837e-07	1.03844104597323e-05	PRKCE
ENSG00000116016	5521.22527452462	-1.58160082844078	0.19768970177557	-8.00042093359176	1.23994592721704e-15	3.08116054897102e-13	EPAS1
ENSG00000115306	3102.1704565349	-0.837223461732173	0.14750435179739	-5.67592380516456	1.37942172818131e-08	4.34918321653037e-07	SPTBN1
ENSG00000055813	15.3280136903215	-1.9272921306127	0.320592385372827	-6.01165909905	1.83634167080149e-09	7.43718376674602e-08	CCDC85A
ENSG00000119862	94.442860381655	-0.756387932360051	0.133654754093049	-5.65926694858501	1.52020933228729e-08	4.73201465406879e-07	LGALSL
ENSG00000163219	113.371819322883	-0.847266044967732	0.18952497221352	-4.47047180681391	7.80472322112674e-06	9.98473360776084e-05	ARHGAP25
ENSG00000183607	71.0538116026352	-1.96183411770421	0.506389661627536	-3.87415910387838	0.000106993497521742	0.000839925512527622	GKN2
ENSG00000115363	33.7479868280113	-1.43458360909955	0.285406799080322	-5.02645211579497	4.99637166792862e-07	9.84567271821257e-06	EVA1A
ENSG00000168899	138.653654396756	-0.745998131435206	0.124163532001422	-6.0081903229578	1.87605537793074e-09	7.57709308425416e-08	VAMP5
ENSG00000235584	23.0371686573351	-3.54737264921264	0.738530097699292	-4.80328785551679	1.56081245893611e-06	2.62420544271357e-05	AC008268.1
ENSG00000071073	212.421778609023	-0.569238862503811	0.144453371019512	-3.94064090360979	8.12642000644466e-05	0.000670841462356335	MGAT4A
