"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","cilium movement","40","993","61","12477","2.49e-28","9.09e-25","8.24","9.09e-25","9.01e-25","1.18e-29","ENSG00000157856,ENSG00000105479,ENSG00000145491,ENSG00000105877,ENSG00000111834,ENSG00000198003,ENSG00000004838,ENSG00000158023,ENSG00000158486,ENSG00000171962,ENSG00000112981,ENSG00000122735,ENSG00000118997,ENSG00000169126,ENSG00000156042,ENSG00000089101,ENSG00000204815,ENSG00000163885,ENSG00000034239,ENSG00000181378,ENSG00000077327,ENSG00000154099,ENSG00000141519,ENSG00000129295,ENSG00000172361,ENSG00000171595,ENSG00000139537,ENSG00000172426,ENSG00000157423,ENSG00000174844,ENSG00000197748,ENSG00000143126,ENSG00000114473,ENSG00000137473,ENSG00000007174,ENSG00000186710,ENSG00000160188,ENSG00000187726,ENSG00000101222,ENSG00000160345"
"GOTERM_BP_DIRECT","flagellated sperm motility","54","993","135","12477","2.94e-24","5.38e-21","5.03","1.08e-20","5.33e-21","3.86e-25","ENSG00000105479,ENSG00000145491,ENSG00000105877,ENSG00000131044,ENSG00000179902,ENSG00000174898,ENSG00000122735,ENSG00000204711,ENSG00000166596,ENSG00000183690,ENSG00000165309,ENSG00000089101,ENSG00000164972,ENSG00000105792,ENSG00000034239,ENSG00000141519,ENSG00000129295,ENSG00000172361,ENSG00000139537,ENSG00000100979,ENSG00000186952,ENSG00000188931,ENSG00000160188,ENSG00000167858,ENSG00000187726,ENSG00000183644,ENSG00000160345,ENSG00000157856,ENSG00000092850,ENSG00000198003,ENSG00000157330,ENSG00000158023,ENSG00000096093,ENSG00000171962,ENSG00000112981,ENSG00000169126,ENSG00000140263,ENSG00000188523,ENSG00000204815,ENSG00000164675,ENSG00000213085,ENSG00000151023,ENSG00000181378,ENSG00000136449,ENSG00000215217,ENSG00000138587,ENSG00000172426,ENSG00000197748,ENSG00000114473,ENSG00000119636,ENSG00000137098,ENSG00000186973,ENSG00000165698,ENSG00000186976"
"GOTERM_BP_DIRECT","adaptive immune response","61","993","203","12477","5.33e-20","6.50e-17","3.78","1.95e-16","6.44e-17","1.08e-20","ENSG00000231292,ENSG00000211640,ENSG00000130038,ENSG00000243238,ENSG00000211644,ENSG00000211642,ENSG00000211648,ENSG00000224041,ENSG00000281078,ENSG00000223350,ENSG00000211649,ENSG00000277856,ENSG00000169508,ENSG00000276566,ENSG00000211673,ENSG00000211632,ENSG00000211598,ENSG00000211597,ENSG00000278196,ENSG00000276173,ENSG00000211955,ENSG00000244575,ENSG00000211637,ENSG00000211679,ENSG00000007312,ENSG00000242076,ENSG00000211638,ENSG00000132465,ENSG00000211639,ENSG00000048462,ENSG00000211592,ENSG00000288190,ENSG00000239951,ENSG00000211662,ENSG00000159958,ENSG00000240505,ENSG00000211666,ENSG00000211663,ENSG00000211664,ENSG00000211669,ENSG00000211625,ENSG00000211668,ENSG00000134258,ENSG00000131188,ENSG00000241351,ENSG00000277836,ENSG00000243290,ENSG00000146072,ENSG00000105369,ENSG00000244437,ENSG00000241566,ENSG00000211658,ENSG00000211659,ENSG00000026751,ENSG00000241244,ENSG00000244116,ENSG00000243466,ENSG00000242371,ENSG00000243264,ENSG00000251039,ENSG00000274576"
"GOTERM_BP_DIRECT","immune response","75","993","353","12477","4.74e-15","4.33e-12","2.67","1.75e-11","4.29e-12","1.50e-15","ENSG00000231292,ENSG00000211640,ENSG00000243238,ENSG00000211644,ENSG00000211642,ENSG00000211648,ENSG00000114423,ENSG00000172156,ENSG00000224041,ENSG00000281078,ENSG00000223350,ENSG00000211649,ENSG00000115594,ENSG00000102962,ENSG00000124875,ENSG00000169508,ENSG00000169429,ENSG00000276566,ENSG00000211673,ENSG00000182704,ENSG00000211632,ENSG00000211598,ENSG00000075223,ENSG00000278196,ENSG00000276173,ENSG00000211955,ENSG00000132185,ENSG00000244575,ENSG00000211637,ENSG00000007312,ENSG00000242076,ENSG00000211638,ENSG00000132465,ENSG00000211639,ENSG00000117322,ENSG00000100219,ENSG00000006062,ENSG00000137077,ENSG00000107562,ENSG00000211592,ENSG00000239951,ENSG00000211662,ENSG00000126353,ENSG00000211666,ENSG00000163739,ENSG00000211663,ENSG00000211664,ENSG00000211669,ENSG00000211625,ENSG00000211668,ENSG00000110400,ENSG00000241351,ENSG00000100448,ENSG00000243290,ENSG00000090104,ENSG00000143297,ENSG00000156234,ENSG00000244437,ENSG00000241566,ENSG00000178562,ENSG00000181374,ENSG00000211658,ENSG00000211659,ENSG00000026751,ENSG00000241244,ENSG00000244116,ENSG00000243466,ENSG00000242371,ENSG00000243264,ENSG00000251039,ENSG00000145824,ENSG00000166147,ENSG00000134460,ENSG00000039537,ENSG00000274576"
"GOTERM_BP_DIRECT","extracellular matrix organization","38","993","129","12477","2.51e-12","1.84e-9","3.70","9.18e-9","1.82e-9","5.21e-13","ENSG00000204291,ENSG00000156103,ENSG00000106823,ENSG00000120708,ENSG00000138316,ENSG00000137745,ENSG00000171502,ENSG00000206075,ENSG00000112562,ENSG00000145536,ENSG00000166670,ENSG00000049089,ENSG00000164318,ENSG00000123500,ENSG00000087245,ENSG00000178031,ENSG00000187955,ENSG00000077942,ENSG00000262406,ENSG00000133110,ENSG00000197565,ENSG00000198732,ENSG00000196611,ENSG00000084636,ENSG00000137673,ENSG00000172987,ENSG00000157227,ENSG00000169436,ENSG00000065618,ENSG00000149968,ENSG00000114270,ENSG00000168542,ENSG00000182871,ENSG00000162745,ENSG00000091986,ENSG00000123131,ENSG00000049192,ENSG00000163435"
"GOTERM_BP_DIRECT","cell adhesion","76","993","458","12477","1.02e-9","6.20e-7","2.09","3.72e-6","6.14e-7","4.37e-10","ENSG00000134757,ENSG00000149294,ENSG00000114948,ENSG00000108821,ENSG00000130635,ENSG00000181143,ENSG00000120708,ENSG00000172156,ENSG00000185070,ENSG00000148848,ENSG00000113296,ENSG00000187492,ENSG00000167123,ENSG00000101311,ENSG00000148600,ENSG00000105664,ENSG00000113805,ENSG00000133110,ENSG00000197565,ENSG00000169231,ENSG00000138448,ENSG00000165194,ENSG00000084636,ENSG00000021645,ENSG00000078098,ENSG00000134762,ENSG00000038427,ENSG00000062038,ENSG00000142173,ENSG00000109182,ENSG00000148357,ENSG00000182871,ENSG00000163531,ENSG00000107562,ENSG00000167656,ENSG00000204291,ENSG00000218336,ENSG00000105855,ENSG00000083857,ENSG00000132470,ENSG00000115414,ENSG00000041982,ENSG00000110400,ENSG00000135424,ENSG00000174437,ENSG00000186340,ENSG00000162692,ENSG00000100842,ENSG00000147650,ENSG00000124215,ENSG00000086570,ENSG00000163346,ENSG00000163347,ENSG00000123096,ENSG00000154330,ENSG00000154096,ENSG00000080854,ENSG00000137975,ENSG00000044524,ENSG00000026751,ENSG00000110076,ENSG00000118785,ENSG00000157766,ENSG00000143126,ENSG00000169855,ENSG00000170558,ENSG00000142156,ENSG00000064309,ENSG00000114270,ENSG00000169851,ENSG00000138185,ENSG00000163359,ENSG00000196090,ENSG00000108797,ENSG00000143322,ENSG00000272398"
"GOTERM_BP_DIRECT","cilium movement involved in cell motility","13","993","21","12477","8.96e-9","4.68e-6","7.78","3.28e-5","4.64e-6","5.31e-10","ENSG00000183914,ENSG00000092850,ENSG00000105877,ENSG00000111834,ENSG00000158486,ENSG00000115423,ENSG00000172426,ENSG00000171811,ENSG00000118997,ENSG00000007174,ENSG00000188596,ENSG00000167858,ENSG00000162643"
"GOTERM_BP_DIRECT","inner dynein arm assembly","12","993","18","12477","1.44e-8","6.57e-6","8.38","5.26e-5","6.51e-6","7.17e-10","ENSG00000118997,ENSG00000183914,ENSG00000092850,ENSG00000154099,ENSG00000141519,ENSG00000004838,ENSG00000129295,ENSG00000186710,ENSG00000158486,ENSG00000163885,ENSG00000174844,ENSG00000162643"
"GOTERM_BP_DIRECT","axoneme assembly","14","993","27","12477","3.29e-8","1.33e-5","6.52","1.20e-4","1.32e-5","2.81e-9","ENSG00000157856,ENSG00000142609,ENSG00000154099,ENSG00000048342,ENSG00000141519,ENSG00000111834,ENSG00000172426,ENSG00000171811,ENSG00000133083,ENSG00000160188,ENSG00000183644,ENSG00000165698,ENSG00000129654,ENSG00000160345"
"GOTERM_BP_DIRECT","sperm axoneme assembly","14","993","31","12477","2.50e-7","9.14e-5","5.67","9.13e-4","9.05e-5","2.74e-8","ENSG00000152582,ENSG00000181378,ENSG00000077327,ENSG00000158486,ENSG00000135205,ENSG00000138587,ENSG00000174844,ENSG00000197748,ENSG00000162571,ENSG00000114473,ENSG00000119636,ENSG00000141294,ENSG00000105792,ENSG00000160401"
"GOTERM_BP_DIRECT","outer dynein arm assembly","11","993","20","12477","8.52e-7","2.83e-4","6.91","3.11e-3","2.81e-4","6.60e-8","ENSG00000122735,ENSG00000105479,ENSG00000166246,ENSG00000169126,ENSG00000154099,ENSG00000198003,ENSG00000004838,ENSG00000129295,ENSG00000171595,ENSG00000204815,ENSG00000034239"
"GOTERM_BP_DIRECT","immunoglobulin mediated immune response","13","993","30","12477","1.34e-6","4.09e-4","5.44","4.90e-3","4.06e-4","1.58e-7","ENSG00000177455,ENSG00000278082,ENSG00000211677,ENSG00000282150,ENSG00000211955,ENSG00000254709,ENSG00000211679,ENSG00000282642,ENSG00000282399,ENSG00000139193,ENSG00000123496,ENSG00000211592,ENSG00000274576"
"GOTERM_BP_DIRECT","sperm flagellum assembly","11","993","23","12477","4.23e-6","1.19e-3","6.01","1.53e-2","1.18e-3","4.25e-7","ENSG00000157856,ENSG00000136449,ENSG00000141294,ENSG00000243710,ENSG00000188596,ENSG00000172361,ENSG00000156042,ENSG00000089101,ENSG00000135205,ENSG00000134874,ENSG00000122970"
"GOTERM_BP_DIRECT","epithelial cilium movement involved in determination of left/right asymmetry","8","993","12","12477","1.09e-5","2.85e-3","8.38","3.91e-2","2.82e-3","5.80e-7","ENSG00000154099,ENSG00000141519,ENSG00000105877,ENSG00000198003,ENSG00000129295,ENSG00000172361,ENSG00000204815,ENSG00000213085"
"GOTERM_BP_DIRECT","homophilic cell-cell adhesion","25","993","117","12477","1.32e-5","3.21e-3","2.68","4.71e-2","3.18e-3","4.15e-6","ENSG00000134757,ENSG00000218336,ENSG00000120708,ENSG00000083857,ENSG00000110400,ENSG00000187492,ENSG00000124215,ENSG00000128536,ENSG00000086570,ENSG00000148600,ENSG00000069188,ENSG00000067445,ENSG00000133110,ENSG00000198753,ENSG00000165194,ENSG00000134762,ENSG00000169855,ENSG00000143126,ENSG00000170558,ENSG00000062038,ENSG00000085552,ENSG00000169851,ENSG00000148357,ENSG00000143341,ENSG00000196090"
"GOTERM_BP_DIRECT","cerebrospinal fluid circulation","9","993","17","12477","1.97e-5","4.43e-3","6.65","6.95e-2","4.39e-3","1.67e-6","ENSG00000188596,ENSG00000007174,ENSG00000109182,ENSG00000198003,ENSG00000129295,ENSG00000204815,ENSG00000213085,ENSG00000197748,ENSG00000167646"
"GOTERM_BP_DIRECT","extracellular matrix disassembly","12","993","32","12477","2.06e-5","4.43e-3","4.71","7.25e-2","4.39e-3","3.05e-6","ENSG00000149968,ENSG00000100448,ENSG00000166670,ENSG00000262406,ENSG00000137745,ENSG00000087245,ENSG00000092009,ENSG00000196611,ENSG00000137673,ENSG00000143387,ENSG00000163346,ENSG00000157227"
"GOTERM_BP_DIRECT","cell-cell adhesion","32","993","179","12477","2.89e-5","5.87e-3","2.25","1.00e-1","5.82e-3","1.13e-5","ENSG00000134757,ENSG00000096696,ENSG00000132535,ENSG00000105855,ENSG00000132470,ENSG00000110400,ENSG00000062716,ENSG00000057294,ENSG00000135424,ENSG00000162692,ENSG00000160691,ENSG00000124215,ENSG00000128536,ENSG00000187955,ENSG00000086570,ENSG00000148600,ENSG00000065320,ENSG00000154096,ENSG00000137699,ENSG00000138448,ENSG00000150672,ENSG00000134762,ENSG00000170558,ENSG00000165376,ENSG00000064309,ENSG00000062038,ENSG00000144857,ENSG00000103742,ENSG00000163531,ENSG00000101144,ENSG00000108852,ENSG00000272398"
"GOTERM_BP_DIRECT","single fertilization","16","993","59","12477","4.12e-5","7.69e-3","3.41","1.40e-1","7.62e-3","9.57e-6","ENSG00000128596,ENSG00000157856,ENSG00000243710,ENSG00000198003,ENSG00000005448,ENSG00000152669,ENSG00000135205,ENSG00000133640,ENSG00000142156,ENSG00000166596,ENSG00000119636,ENSG00000141294,ENSG00000137098,ENSG00000156042,ENSG00000143297,ENSG00000103599"
"GOTERM_BP_DIRECT","collagen fibril organization","17","993","66","12477","4.34e-5","7.69e-3","3.24","1.47e-1","7.62e-3","1.08e-5","ENSG00000105664,ENSG00000149380,ENSG00000108821,ENSG00000130635,ENSG00000197565,ENSG00000138316,ENSG00000139329,ENSG00000152952,ENSG00000204262,ENSG00000142156,ENSG00000166147,ENSG00000114270,ENSG00000168542,ENSG00000164692,ENSG00000054598,ENSG00000187955,ENSG00000145423"
"GOTERM_BP_DIRECT","cilium assembly","37","993","226","12477","4.42e-5","7.69e-3","2.06","1.49e-1","7.62e-3","1.92e-5","ENSG00000100360,ENSG00000092850,ENSG00000111834,ENSG00000214413,ENSG00000173588,ENSG00000152669,ENSG00000134874,ENSG00000205084,ENSG00000112981,ENSG00000158163,ENSG00000188343,ENSG00000204852,ENSG00000156042,ENSG00000164675,ENSG00000164953,ENSG00000122970,ENSG00000103021,ENSG00000048342,ENSG00000154099,ENSG00000172361,ENSG00000171595,ENSG00000139537,ENSG00000153789,ENSG00000178965,ENSG00000197603,ENSG00000087903,ENSG00000197748,ENSG00000143126,ENSG00000122507,ENSG00000188596,ENSG00000079974,ENSG00000167858,ENSG00000144134,ENSG00000183644,ENSG00000161996,ENSG00000162543,ENSG00000129654"
"GOTERM_BP_DIRECT","kidney development","22","993","104","12477","5.74e-5","9.20e-3","2.66","1.89e-1","9.11e-3","1.83e-5","ENSG00000100360,ENSG00000103494,ENSG00000151892,ENSG00000048342,ENSG00000196562,ENSG00000150347,ENSG00000117724,ENSG00000135744,ENSG00000170961,ENSG00000197603,ENSG00000132386,ENSG00000137203,ENSG00000137573,ENSG00000114251,ENSG00000166147,ENSG00000122870,ENSG00000054598,ENSG00000163659,ENSG00000078900,ENSG00000126778,ENSG00000162552,ENSG00000049192"
"GOTERM_BP_DIRECT","skeletal system development","20","993","89","12477","5.79e-5","9.20e-3","2.82","1.91e-1","9.11e-3","1.71e-5","ENSG00000105664,ENSG00000156103,ENSG00000154122,ENSG00000108821,ENSG00000104447,ENSG00000204262,ENSG00000073282,ENSG00000157227,ENSG00000137203,ENSG00000157766,ENSG00000038427,ENSG00000166147,ENSG00000164692,ENSG00000049089,ENSG00000182871,ENSG00000123500,ENSG00000106483,ENSG00000101144,ENSG00000017427,ENSG00000090539"
"GOTERM_BP_DIRECT","collagen catabolic process","11","993","30","12477","6.64e-5","1.01e-2","4.61","2.16e-1","1.00e-2","1.02e-5","ENSG00000156103,ENSG00000149968,ENSG00000166670,ENSG00000262406,ENSG00000138316,ENSG00000137745,ENSG00000087245,ENSG00000196611,ENSG00000137673,ENSG00000143387,ENSG00000157227"
"GOTERM_BP_DIRECT","motile cilium assembly","10","993","26","12477","1.11e-4","1.62e-2","4.83","3.33e-1","1.60e-2","1.59e-5","ENSG00000119636,ENSG00000154099,ENSG00000048342,ENSG00000141519,ENSG00000004838,ENSG00000129295,ENSG00000172426,ENSG00000198947,ENSG00000129654,ENSG00000167646"
"GOTERM_BP_DIRECT","axonemal dynein complex assembly","8","993","16","12477","1.19e-4","1.67e-2","6.28","3.52e-1","1.65e-2","1.13e-5","ENSG00000157856,ENSG00000154099,ENSG00000243710,ENSG00000141519,ENSG00000129295,ENSG00000139537,ENSG00000174844,ENSG00000167646"
"GOTERM_BP_DIRECT","epidermis development","13","993","45","12477","1.46e-4","1.98e-2","3.63","4.14e-1","1.96e-2","3.13e-5","ENSG00000096696,ENSG00000169594,ENSG00000189280,ENSG00000186081,ENSG00000171346,ENSG00000174437,ENSG00000065618,ENSG00000140285,ENSG00000114270,ENSG00000101846,ENSG00000131080,ENSG00000143320,ENSG00000186847"
"GOTERM_BP_DIRECT","determination of left/right symmetry","14","993","54","12477","2.40e-4","3.14e-2","3.26","5.84e-1","3.11e-2","5.92e-5","ENSG00000157856,ENSG00000103494,ENSG00000154099,ENSG00000048342,ENSG00000105877,ENSG00000198003,ENSG00000172361,ENSG00000171595,ENSG00000122735,ENSG00000169126,ENSG00000122870,ENSG00000129654,ENSG00000167646,ENSG00000160345"
"GOTERM_BP_DIRECT","heart development","30","993","185","12477","3.12e-4","3.94e-2","2.04","6.81e-1","3.90e-2","1.37e-4","ENSG00000157856,ENSG00000134817,ENSG00000198125,ENSG00000107957,ENSG00000176678,ENSG00000115414,ENSG00000173641,ENSG00000134874,ENSG00000057294,ENSG00000196923,ENSG00000122735,ENSG00000169126,ENSG00000160691,ENSG00000141052,ENSG00000122870,ENSG00000087245,ENSG00000204815,ENSG00000167646,ENSG00000154553,ENSG00000131435,ENSG00000048342,ENSG00000119699,ENSG00000142156,ENSG00000166147,ENSG00000143867,ENSG00000168542,ENSG00000054598,ENSG00000101144,ENSG00000122367,ENSG00000129654"
"GOTERM_BP_DIRECT","epithelial cilium movement involved in extracellular fluid movement","8","993","19","12477","4.23e-4","5.05e-2","5.29","7.87e-1","5.00e-2","5.34e-5","ENSG00000122735,ENSG00000152582,ENSG00000077327,ENSG00000145491,ENSG00000141519,ENSG00000111834,ENSG00000129295,ENSG00000112981"
"GOTERM_BP_DIRECT","negative regulation of fibroblast growth factor receptor signaling pathway","7","993","14","12477","4.28e-4","5.05e-2","6.28","7.91e-1","5.00e-2","4.13e-5","ENSG00000164056,ENSG00000114251,ENSG00000137573,ENSG00000196562,ENSG00000064300,ENSG00000063660,ENSG00000162552"
"GOTERM_BP_DIRECT","embryonic cranial skeleton morphogenesis","9","993","25","12477","4.93e-4","5.64e-2","4.52","8.35e-1","5.58e-2","7.84e-5","ENSG00000116132,ENSG00000156103,ENSG00000100625,ENSG00000124813,ENSG00000122691,ENSG00000126778,ENSG00000196092,ENSG00000157227,ENSG00000137203"
"GOTERM_BP_DIRECT","osteoblast differentiation","21","993","115","12477","6.84e-4","7.58e-2","2.29","9.18e-1","7.51e-2","2.60e-4","ENSG00000019186,ENSG00000108821,ENSG00000181195,ENSG00000115457,ENSG00000041982,ENSG00000111087,ENSG00000138696,ENSG00000115641,ENSG00000118785,ENSG00000038427,ENSG00000142156,ENSG00000115461,ENSG00000124813,ENSG00000164932,ENSG00000128602,ENSG00000125844,ENSG00000122691,ENSG00000101144,ENSG00000181449,ENSG00000017427,ENSG00000019549"
"GOTERM_BP_DIRECT","response to mechanical stimulus","13","993","53","12477","7.51e-4","8.07e-2","3.08","9.36e-1","8.00e-2","1.98e-4","ENSG00000131711,ENSG00000108821,ENSG00000133110,ENSG00000134057,ENSG00000115457,ENSG00000041982,ENSG00000186081,ENSG00000157227,ENSG00000142156,ENSG00000166147,ENSG00000087245,ENSG00000082482,ENSG00000107562"
"GOTERM_BP_DIRECT","cilium-dependent cell motility","6","993","11","12477","9.68e-4","1.01e-1","6.85","9.71e-1","1.00e-1","8.16e-5","ENSG00000157856,ENSG00000118997,ENSG00000183914,ENSG00000139537,ENSG00000158486,ENSG00000096093"
"GOTERM_BP_DIRECT","axon guidance","25","993","154","12477","1.08e-3","1.10e-1","2.04","9.81e-1","1.09e-1","4.71e-4","ENSG00000108947,ENSG00000218336,ENSG00000064300,ENSG00000133067,ENSG00000110400,ENSG00000185070,ENSG00000185033,ENSG00000119508,ENSG00000149633,ENSG00000149256,ENSG00000133216,ENSG00000075223,ENSG00000117407,ENSG00000044524,ENSG00000021645,ENSG00000240771,ENSG00000169855,ENSG00000114251,ENSG00000144857,ENSG00000085552,ENSG00000148357,ENSG00000221866,ENSG00000163531,ENSG00000101144,ENSG00000107562"
"GOTERM_BP_DIRECT","regulation of cilium beat frequency","5","993","7","12477","1.14e-3","1.11e-1","8.97","9.85e-1","1.10e-1","5.80e-5","ENSG00000169126,ENSG00000154099,ENSG00000141519,ENSG00000105877,ENSG00000197748"
"GOTERM_BP_DIRECT","embryonic forelimb morphogenesis","8","993","22","12477","1.16e-3","1.11e-1","4.57","9.86e-1","1.10e-1","1.82e-4","ENSG00000103494,ENSG00000143867,ENSG00000124813,ENSG00000122691,ENSG00000143320,ENSG00000073282,ENSG00000164920,ENSG00000137203"
"GOTERM_BP_DIRECT","microtubule-based movement","15","993","71","12477","1.22e-3","1.14e-1","2.65","9.88e-1","1.13e-1","3.88e-4","ENSG00000183914,ENSG00000152760,ENSG00000105877,ENSG00000158486,ENSG00000196169,ENSG00000115423,ENSG00000174844,ENSG00000188396,ENSG00000168589,ENSG00000118997,ENSG00000007174,ENSG00000079974,ENSG00000166813,ENSG00000144134,ENSG00000122970"
