"X"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"
"GO:0010810"	"GO:0010810"	"regulation of cell-substrate adhesion"	200	-0.295250861360709	-1.44149569045719	0.00259436393952648	0.0327320311383756	0.0266784132275593	1731	"tags=25%, list=12%, signal=22%"
"GO:0010226"	"GO:0010226"	"response to lithium ion"	13	-0.699048556567382	-1.9644968779134	0.0026293292913007	0.0330989617945168	0.0269774819785638	3580	"tags=69%, list=24%, signal=52%"
"GO:0061337"	"GO:0061337"	"cardiac conduction"	72	0.436346581294373	1.64306075749326	0.00263822426122653	0.033136803388218	0.0270083249674906	2258	"tags=33%, list=15%, signal=28%"
"GO:0140112"	"GO:0140112"	"extracellular vesicle biogenesis"	22	-0.601409325745294	-1.91843917165655	0.00265632052390513	0.0332897897283166	0.0271330172843855	3303	"tags=68%, list=23%, signal=53%"
"GO:0060688"	"GO:0060688"	"regulation of morphogenesis of a branching structure"	43	0.494484791633924	1.69808868949372	0.00269898275561006	0.0337492799240396	0.0275075271723814	3315	"tags=56%, list=23%, signal=43%"
"GO:2001138"	"GO:2001138"	"regulation of phospholipid transport"	11	-0.726045948120314	-1.914054474711	0.0027322293795639	0.0338693350058792	0.0276053786949418	1025	"tags=36%, list=7%, signal=34%"
"GO:2001140"	"GO:2001140"	"positive regulation of phospholipid transport"	11	-0.726045948120314	-1.914054474711	0.0027322293795639	0.0338693350058792	0.0276053786949418	1025	"tags=36%, list=7%, signal=34%"
"GO:0003416"	"GO:0003416"	"endochondral bone growth"	25	0.58842255996495	1.79679147758374	0.00274469819845049	0.0338693350058792	0.0276053786949418	2841	"tags=48%, list=19%, signal=39%"
"GO:0006885"	"GO:0006885"	"regulation of pH"	82	-0.380312686940296	-1.64292254491451	0.00271591501520364	0.0338693350058792	0.0276053786949418	2724	"tags=35%, list=19%, signal=29%"
"GO:0045667"	"GO:0045667"	"regulation of osteoblast differentiation"	110	0.385260912958658	1.57381251823165	0.00274052319253319	0.0338693350058792	0.0276053786949418	2392	"tags=33%, list=16%, signal=28%"
"GO:0061458"	"GO:0061458"	"reproductive system development"	232	0.326843628674714	1.45544734040827	0.00274424746417404	0.0338693350058792	0.0276053786949418	2392	"tags=28%, list=16%, signal=23%"
"GO:0036257"	"GO:0036257"	"multivesicular body organization"	31	-0.5193853177247	-1.81361122388863	0.00279868181615815	0.0342351795206998	0.0279035621807804	3520	"tags=45%, list=24%, signal=34%"
"GO:0002224"	"GO:0002224"	"toll-like receptor signaling pathway"	75	-0.396736929975023	-1.69238964535897	0.00279821018385069	0.0342351795206998	0.0279035621807804	3568	"tags=40%, list=24%, signal=30%"
"GO:0007492"	"GO:0007492"	"endoderm development"	69	0.437610990523184	1.63307417350144	0.00279148530407869	0.0342351795206998	0.0279035621807804	1483	"tags=25%, list=10%, signal=22%"
"GO:0021675"	"GO:0021675"	"nerve development"	70	0.434282340357231	1.62764347383753	0.00278317731210227	0.0342351795206998	0.0279035621807804	3716	"tags=49%, list=25%, signal=36%"
"GO:0035455"	"GO:0035455"	"response to interferon-alpha"	20	-0.582704645452494	-1.84524464624884	0.0028331023113765	0.034581055761639	0.0281854704205216	2069	"tags=45%, list=14%, signal=39%"
"GO:1903307"	"GO:1903307"	"positive regulation of regulated secretory pathway"	35	-0.493418722121523	-1.75838800745218	0.00286465938852514	0.0348905592624046	0.0284377328680884	2388	"tags=49%, list=16%, signal=41%"
"GO:0001654"	"GO:0001654"	"eye development"	304	0.309531954174423	1.41670116638768	0.00287541440778253	0.0349459111719056	0.0284828477315187	3443	"tags=35%, list=23%, signal=28%"
"GO:0043254"	"GO:0043254"	"regulation of protein-containing complex assembly"	375	-0.256731163451861	-1.33458807391997	0.0029075944634723	0.0352608492369798	0.0287395396491579	3124	"tags=30%, list=21%, signal=24%"
"GO:0033627"	"GO:0033627"	"cell adhesion mediated by integrin"	72	0.434453751628724	1.63593331734002	0.00293976004184199	0.0355742575385911	0.0289949847250833	3442	"tags=44%, list=23%, signal=34%"
"GO:0071360"	"GO:0071360"	"cellular response to exogenous dsRNA"	13	-0.691085815049565	-1.94211963286451	0.00297134876430443	0.0356498496732218	0.0290565964898988	1097	"tags=54%, list=7%, signal=50%"
"GO:0097401"	"GO:0097401"	"synaptic vesicle lumen acidification"	13	-0.690704073762147	-1.9410468467751	0.00297134876430443	0.0356498496732218	0.0290565964898988	2724	"tags=85%, list=19%, signal=69%"
"GO:0072163"	"GO:0072163"	"mesonephric epithelium development"	77	0.42198553324974	1.60838480995511	0.00296392464257993	0.0356498496732218	0.0290565964898988	3164	"tags=45%, list=22%, signal=36%"
"GO:0072164"	"GO:0072164"	"mesonephric tubule development"	77	0.42198553324974	1.60838480995511	0.00296392464257993	0.0356498496732218	0.0290565964898988	3164	"tags=45%, list=22%, signal=36%"
"GO:0097734"	"GO:0097734"	"extracellular exosome biogenesis"	20	-0.579580848490912	-1.83535255140403	0.00301736519278527	0.036124923276176	0.0294438077154881	3303	"tags=65%, list=23%, signal=50%"
"GO:0007093"	"GO:0007093"	"mitotic cell cycle checkpoint signaling"	113	0.384933190057886	1.5803604690125	0.00304848915546299	0.0363428993173522	0.029621470228261	2909	"tags=34%, list=20%, signal=27%"
"GO:0048608"	"GO:0048608"	"reproductive structure development"	228	0.331374420146182	1.47437930709687	0.00304629941974144	0.0363428993173522	0.029621470228261	2392	"tags=28%, list=16%, signal=23%"
"GO:0098868"	"GO:0098868"	"bone growth"	29	0.544617180130104	1.72070020900632	0.00306681999205199	0.0364841355079842	0.0297365855243585	2841	"tags=45%, list=19%, signal=36%"
"GO:0032816"	"GO:0032816"	"positive regulation of natural killer cell activation"	18	-0.621513646209984	-1.92960395120618	0.00307870962196086	0.0365483102168223	0.0297888914565478	3237	"tags=56%, list=22%, signal=43%"
"GO:1905477"	"GO:1905477"	"positive regulation of protein localization to membrane"	76	-0.378772285231852	-1.60970569284753	0.00309002208239546	0.0366053773845037	0.0298354043501319	1731	"tags=29%, list=12%, signal=26%"
"GO:0007411"	"GO:0007411"	"axon guidance"	180	0.346113360173014	1.49740525773613	0.00310282653922914	0.0366798423030302	0.0298960973715643	1959	"tags=26%, list=13%, signal=23%"
"GO:0099504"	"GO:0099504"	"synaptic vesicle cycle"	175	-0.299244670040814	-1.44395649740105	0.00311991362151511	0.0368045156148124	0.0299977130066012	3457	"tags=42%, list=24%, signal=33%"
"GO:1903599"	"GO:1903599"	"positive regulation of autophagy of mitochondrion"	24	-0.551018393938336	-1.81024394065781	0.00313492487562106	0.0368271863781205	0.0300161909308449	4579	"tags=54%, list=31%, signal=37%"
"GO:1901524"	"GO:1901524"	"regulation of mitophagy"	43	-0.460277640465761	-1.77070881664895	0.00313253824771208	0.0368271863781205	0.0300161909308449	2304	"tags=37%, list=16%, signal=31%"
"GO:0055001"	"GO:0055001"	"muscle cell development"	139	0.366742750024088	1.53208575191613	0.00316217021620893	0.0370698579304326	0.0302139816491717	3514	"tags=37%, list=24%, signal=29%"
"GO:0043583"	"GO:0043583"	"ear development"	170	0.358916934934117	1.5344304012726	0.00317803128654107	0.0371195464389168	0.0302544805279733	2878	"tags=34%, list=20%, signal=28%"
"GO:0009144"	"GO:0009144"	"purine nucleoside triphosphate metabolic process"	229	-0.282777435122535	-1.39287192855487	0.00318619885018604	0.0371195464389168	0.0302544805279733	3444	"tags=33%, list=23%, signal=26%"
"GO:0009141"	"GO:0009141"	"nucleoside triphosphate metabolic process"	245	-0.274509326580416	-1.36687637424068	0.00318619885018604	0.0371195464389168	0.0302544805279733	3444	"tags=32%, list=23%, signal=25%"
"GO:1904358"	"GO:1904358"	"positive regulation of telomere maintenance via telomere lengthening"	24	0.597491810653135	1.80689834366205	0.00321134241199595	0.0371923475058112	0.030313817418428	5193	"tags=79%, list=35%, signal=51%"
"GO:1903078"	"GO:1903078"	"positive regulation of protein localization to plasma membrane"	59	-0.418161914526632	-1.70672120876278	0.00320822062062668	0.0371923475058112	0.030313817418428	1588	"tags=31%, list=11%, signal=27%"
"GO:0034101"	"GO:0034101"	"erythrocyte homeostasis"	140	-0.320494338390473	-1.50037684549618	0.00321227668168194	0.0371923475058112	0.030313817418428	3282	"tags=34%, list=22%, signal=26%"
"GO:0032372"	"GO:0032372"	"negative regulation of sterol transport"	10	-0.724934832617356	-1.86817751302285	0.00327259809823687	0.037556774811813	0.0306108458008042	374	"tags=60%, list=3%, signal=59%"
"GO:0032375"	"GO:0032375"	"negative regulation of cholesterol transport"	10	-0.724934832617356	-1.86817751302285	0.00327259809823687	0.037556774811813	0.0306108458008042	374	"tags=60%, list=3%, signal=59%"
"GO:0032367"	"GO:0032367"	"intracellular cholesterol transport"	27	-0.540237416577282	-1.81796496626395	0.00329047271765129	0.037556774811813	0.0306108458008042	2220	"tags=56%, list=15%, signal=47%"
"GO:0001759"	"GO:0001759"	"organ induction"	17	0.650423001920977	1.81306236204677	0.0032788598228684	0.037556774811813	0.0306108458008042	3164	"tags=59%, list=22%, signal=46%"
"GO:0001912"	"GO:0001912"	"positive regulation of leukocyte mediated cytotoxicity"	63	-0.404410259070468	-1.67614145073829	0.00327280115432605	0.037556774811813	0.0306108458008042	3595	"tags=37%, list=25%, signal=28%"
"GO:1904888"	"GO:1904888"	"cranial skeletal system development"	57	0.451342148320605	1.62932713074189	0.00327276512999981	0.037556774811813	0.0306108458008042	3164	"tags=42%, list=22%, signal=33%"
"GO:0071216"	"GO:0071216"	"cellular response to biotic stimulus"	207	-0.288994845048188	-1.40843065342865	0.00328852990474638	0.037556774811813	0.0306108458008042	3649	"tags=38%, list=25%, signal=29%"
"GO:0045954"	"GO:0045954"	"positive regulation of natural killer cell mediated cytotoxicity"	24	-0.548980182111888	-1.80354786544654	0.00332636705822132	0.0377368558554184	0.0307576217975471	2257	"tags=54%, list=15%, signal=46%"
"GO:2000379"	"GO:2000379"	"positive regulation of reactive oxygen species metabolic process"	56	-0.42292541952475	-1.71325960317898	0.00331356995482632	0.0377368558554184	0.0307576217975471	3437	"tags=48%, list=23%, signal=37%"
"GO:0071774"	"GO:0071774"	"response to fibroblast growth factor"	92	0.405708792946755	1.60072458788609	0.00332636938053803	0.0377368558554184	0.0307576217975471	2813	"tags=39%, list=19%, signal=32%"
"GO:0048593"	"GO:0048593"	"camera-type eye morphogenesis"	101	0.39233786663182	1.57939978285261	0.00337856865626761	0.0382519231968165	0.0311774301288954	2626	"tags=39%, list=18%, signal=32%"
"GO:1902946"	"GO:1902946"	"protein localization to early endosome"	13	-0.686355946970199	-1.92882755037959	0.00344162662152022	0.0388876164644463	0.0316955552525123	3220	"tags=69%, list=22%, signal=54%"
"GO:0045807"	"GO:0045807"	"positive regulation of endocytosis"	133	-0.323755846884801	-1.50407247049273	0.00345087808381129	0.0389140099751626	0.0317170674215078	3498	"tags=44%, list=24%, signal=34%"
"GO:0055002"	"GO:0055002"	"striated muscle cell development"	118	0.378774237645177	1.55745035548138	0.00348477485050196	0.0392176561675491	0.0319645558392359	3424	"tags=37%, list=23%, signal=29%"
"GO:0006906"	"GO:0006906"	"vesicle fusion"	105	-0.346434326715883	-1.56075130453938	0.00352649448863267	0.0396079530689342	0.0322826693706745	2391	"tags=30%, list=16%, signal=25%"
"GO:0110095"	"GO:0110095"	"cellular detoxification of aldehyde"	10	-0.723077962001271	-1.86339230506556	0.00356441834782844	0.0399541474964754	0.0325648369500703	3717	"tags=70%, list=25%, signal=52%"
"GO:0007189"	"GO:0007189"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway"	115	-0.333525866178432	-1.50734147527137	0.00357185130920132	0.0399578674291765	0.0325678689006804	1783	"tags=29%, list=12%, signal=25%"
"GO:0090208"	"GO:0090208"	"positive regulation of triglyceride metabolic process"	19	-0.603140568627185	-1.89160838035856	0.00358041673123935	0.0399742161640552	0.032581194022577	3700	"tags=68%, list=25%, signal=51%"
"GO:0032366"	"GO:0032366"	"intracellular sterol transport"	30	-0.509762303948771	-1.76346426271488	0.00359121047441936	0.0400153293852628	0.0326147035686193	2220	"tags=30%, list=15%, signal=26%"
"GO:0030216"	"GO:0030216"	"keratinocyte differentiation"	95	0.394627281597638	1.57523989712712	0.00359993106239301	0.0400332254705247	0.0326292898665412	3511	"tags=43%, list=24%, signal=33%"
"GO:0010827"	"GO:0010827"	"regulation of D-glucose transmembrane transport"	61	-0.416086557058622	-1.71093233537887	0.00362536206977026	0.0402365135435843	0.0327949808740559	2920	"tags=44%, list=20%, signal=36%"
"GO:0170035"	"GO:0170035"	"L-amino acid catabolic process"	59	-0.41429189199619	-1.6909257733067	0.00364694160589984	0.0403169752777965	0.0328605616314872	3000	"tags=42%, list=20%, signal=34%"
"GO:0000423"	"GO:0000423"	"mitophagy"	88	-0.352648972778424	-1.53432101132158	0.00364451646691447	0.0403169752777965	0.0328605616314872	2484	"tags=25%, list=17%, signal=21%"
"GO:0170040"	"GO:0170040"	"proteinogenic amino acid catabolic process"	58	-0.416333578874081	-1.69670005048104	0.00367979693568273	0.0406004261903661	0.0330915897807423	3000	"tags=43%, list=20%, signal=34%"
"GO:0035721"	"GO:0035721"	"intraciliary retrograde transport"	14	0.678986840600741	1.80664276532982	0.00369721931068238	0.0406097033922977	0.0330991512127134	3923	"tags=79%, list=27%, signal=58%"
"GO:0140056"	"GO:0140056"	"organelle localization by membrane tethering"	75	-0.390577770940745	-1.66611607164757	0.00370228858010463	0.0406097033922977	0.0330991512127134	2418	"tags=37%, list=16%, signal=31%"
"GO:0015850"	"GO:0015850"	"organic hydroxy compound transport"	181	-0.300809141923334	-1.44494886858574	0.00369318429123614	0.0406097033922977	0.0330991512127134	3051	"tags=35%, list=21%, signal=28%"
"GO:0033622"	"GO:0033622"	"integrin activation"	25	0.573752917065012	1.75199664622415	0.0037273890471255	0.0407262488702431	0.0331941422142582	1187	"tags=32%, list=8%, signal=29%"
"GO:0031069"	"GO:0031069"	"hair follicle morphogenesis"	25	0.573590249887916	1.75149993005898	0.0037273890471255	0.0407262488702431	0.0331941422142582	2518	"tags=52%, list=17%, signal=43%"
"GO:0036258"	"GO:0036258"	"multivesicular body assembly"	30	-0.506872148130163	-1.75346609992349	0.00378934316577915	0.0412012656334962	0.0335813071123517	3520	"tags=43%, list=24%, signal=33%"
"GO:0046470"	"GO:0046470"	"phosphatidylcholine metabolic process"	60	-0.405757563120954	-1.66086359553108	0.00380015227719647	0.0412012656334962	0.0335813071123517	3299	"tags=43%, list=23%, signal=34%"
"GO:0046474"	"GO:0046474"	"glycerophospholipid biosynthetic process"	179	-0.303441370978144	-1.46777863157823	0.00379165754361371	0.0412012656334962	0.0335813071123517	3877	"tags=39%, list=26%, signal=29%"
"GO:0034762"	"GO:0034762"	"regulation of transmembrane transport"	304	-0.266724993871085	-1.35838814676937	0.00379286278304442	0.0412012656334962	0.0335813071123517	2077	"tags=26%, list=14%, signal=23%"
"GO:0048880"	"GO:0048880"	"sensory system development"	310	0.307132673290179	1.41019241280602	0.0038272725035847	0.0414155045724444	0.0337559236804019	3443	"tags=35%, list=23%, signal=27%"
"GO:0032212"	"GO:0032212"	"positive regulation of telomere maintenance via telomerase"	21	0.612203020919978	1.80557733671635	0.00384271756869344	0.0414233175460498	0.0337622916854151	5193	"tags=81%, list=35%, signal=52%"
"GO:0002065"	"GO:0002065"	"columnar/cuboidal epithelial cell differentiation"	81	0.417195949629672	1.59777278763704	0.00383599211566469	0.0414233175460498	0.0337622916854151	3164	"tags=37%, list=22%, signal=29%"
"GO:0033865"	"GO:0033865"	"nucleoside bisphosphate metabolic process"	13	-0.683196477285405	-1.91994867025985	0.00391190532071965	0.0415205174482518	0.0338415149742376	1619	"tags=54%, list=11%, signal=48%"
"GO:0033875"	"GO:0033875"	"ribonucleoside bisphosphate metabolic process"	13	-0.683196477285405	-1.91994867025985	0.00391190532071965	0.0415205174482518	0.0338415149742376	1619	"tags=54%, list=11%, signal=48%"
"GO:0034032"	"GO:0034032"	"purine nucleoside bisphosphate metabolic process"	13	-0.683196477285405	-1.91994867025985	0.00391190532071965	0.0415205174482518	0.0338415149742376	1619	"tags=54%, list=11%, signal=48%"
"GO:0034035"	"GO:0034035"	"purine ribonucleoside bisphosphate metabolic process"	13	-0.683196477285405	-1.91994867025985	0.00391190532071965	0.0415205174482518	0.0338415149742376	1619	"tags=54%, list=11%, signal=48%"
"GO:0050427"	"GO:0050427"	"3'-phosphoadenosine 5'-phosphosulfate metabolic process"	13	-0.683196477285405	-1.91994867025985	0.00391190532071965	0.0415205174482518	0.0338415149742376	1619	"tags=54%, list=11%, signal=48%"
"GO:0043129"	"GO:0043129"	"surfactant homeostasis"	18	-0.616418455101655	-1.91378498897625	0.00389968542014894	0.0415205174482518	0.0338415149742376	3392	"tags=67%, list=23%, signal=51%"
"GO:0048730"	"GO:0048730"	"epidermis morphogenesis"	27	0.55949013907095	1.74701343123508	0.00388751970384638	0.0415205174482518	0.0338415149742376	2518	"tags=48%, list=17%, signal=40%"
"GO:0051453"	"GO:0051453"	"regulation of intracellular pH"	72	-0.382811819237422	-1.61545460225322	0.0039044247482171	0.0415205174482518	0.0338415149742376	2724	"tags=36%, list=19%, signal=30%"
"GO:0021915"	"GO:0021915"	"neural tube development"	145	0.354927819922337	1.4946519041498	0.00391814372934454	0.0415205174482518	0.0338415149742376	4064	"tags=46%, list=28%, signal=33%"
"GO:0010811"	"GO:0010811"	"positive regulation of cell-substrate adhesion"	120	-0.334870836169804	-1.52692486042488	0.00393879508562095	0.0416609021556186	0.033955936264445	1731	"tags=28%, list=12%, signal=24%"
"GO:0002934"	"GO:0002934"	"desmosome organization"	13	0.69772877272835	1.79594475147855	0.00398892129094744	0.0421119326532106	0.0343235510312195	2685	"tags=62%, list=18%, signal=50%"
"GO:0043589"	"GO:0043589"	"skin morphogenesis"	11	0.722488216906977	1.77106579906661	0.00401706182915518	0.0423296009600304	0.0345009627234952	2009	"tags=55%, list=14%, signal=47%"
"GO:0001881"	"GO:0001881"	"receptor recycling"	47	-0.454044363384226	-1.77520029043546	0.00403082330693806	0.0423952200899822	0.0345544459386702	4082	"tags=51%, list=28%, signal=37%"
"GO:1903321"	"GO:1903321"	"negative regulation of protein modification by small protein conjugation or removal"	75	-0.388872443573699	-1.65884153237512	0.00404142320817893	0.0424274037172068	0.0345806773724187	1665	"tags=24%, list=11%, signal=21%"
"GO:0048820"	"GO:0048820"	"hair follicle maturation"	12	0.70047496007093	1.77134221583785	0.00411143907699369	0.0430820627304348	0.0351142606262109	1961	"tags=42%, list=13%, signal=36%"
"GO:0019433"	"GO:0019433"	"triglyceride catabolic process"	19	-0.59869275163133	-1.87765884961682	0.00412773467135412	0.0430932822891094	0.0351234051862074	1597	"tags=37%, list=11%, signal=33%"
"GO:0150063"	"GO:0150063"	"visual system development"	308	0.307283125762216	1.40851952871382	0.00412782640018304	0.0430932822891094	0.0351234051862074	3443	"tags=35%, list=23%, signal=27%"
"GO:0060759"	"GO:0060759"	"regulation of response to cytokine stimulus"	157	-0.312733208859573	-1.4935093201641	0.00414429238720355	0.0431685591498962	0.035184759985427	3177	"tags=35%, list=22%, signal=28%"
"GO:0110053"	"GO:0110053"	"regulation of actin filament organization"	231	-0.280783453226483	-1.3871471212931	0.00415038039809736	0.0431685591498962	0.035184759985427	2454	"tags=28%, list=17%, signal=23%"
"GO:0001657"	"GO:0001657"	"ureteric bud development"	76	0.416544814764463	1.5801094765208	0.0041849235981709	0.0434282636070256	0.0353964334619383	3164	"tags=45%, list=22%, signal=35%"
"GO:0045446"	"GO:0045446"	"endothelial cell differentiation"	99	-0.354264101893753	-1.571938327994	0.00419078498997954	0.0434282636070256	0.0353964334619383	2081	"tags=28%, list=14%, signal=24%"
"GO:0016242"	"GO:0016242"	"negative regulation of macroautophagy"	38	-0.468146625730221	-1.73835072429691	0.00422276055585992	0.0436791794996761	0.0356009437729909	2873	"tags=37%, list=20%, signal=30%"
"GO:0060707"	"GO:0060707"	"trophoblast giant cell differentiation"	11	0.719031483428887	1.76259216268574	0.00427832856296321	0.0440918586516374	0.0359373000748616	2228	"tags=73%, list=15%, signal=62%"
"GO:0045862"	"GO:0045862"	"positive regulation of proteolysis"	177	-0.300107969057717	-1.45070237839658	0.00427132050635155	0.0440918586516374	0.0359373000748616	2628	"tags=29%, list=18%, signal=24%"
"GO:0016188"	"GO:0016188"	"synaptic vesicle maturation"	21	-0.578536771207828	-1.82480131354983	0.00432315690571838	0.0442500043702842	0.0360661975702353	2724	"tags=57%, list=19%, signal=47%"
"GO:0010257"	"GO:0010257"	"NADH dehydrogenase complex assembly"	38	-0.466998341661315	-1.73408684556069	0.00432512927024282	0.0442500043702842	0.0360661975702353	3551	"tags=37%, list=24%, signal=28%"
"GO:0032981"	"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	38	-0.466998341661315	-1.73408684556069	0.00432512927024282	0.0442500043702842	0.0360661975702353	3551	"tags=37%, list=24%, signal=28%"
"GO:0014902"	"GO:0014902"	"myotube differentiation"	101	0.386475715537482	1.55580104066407	0.00430701418230701	0.0442500043702842	0.0360661975702353	1864	"tags=28%, list=13%, signal=24%"
"GO:0031424"	"GO:0031424"	"keratinization"	17	0.643782042251589	1.79455060279336	0.00434055768905734	0.044327256109484	0.0361291620044376	255	"tags=29%, list=2%, signal=29%"
"GO:0019915"	"GO:0019915"	"lipid storage"	73	-0.373232578101214	-1.58270457831512	0.00442351180250978	0.045092574117251	0.0367529384506772	2445	"tags=34%, list=17%, signal=29%"
"GO:0008645"	"GO:0008645"	"hexose transmembrane transport"	85	-0.3532783592646	-1.53527112124988	0.00446447024512561	0.0454278012103469	0.0370261670467541	2981	"tags=38%, list=20%, signal=30%"
"GO:0007029"	"GO:0007029"	"endoplasmic reticulum organization"	88	-0.3505721398737	-1.52528503331315	0.00451918356612611	0.0459015269433062	0.0374122796838523	3310	"tags=35%, list=23%, signal=27%"
"GO:0045980"	"GO:0045980"	"negative regulation of nucleotide metabolic process"	18	-0.612610064992504	-1.90196113820939	0.00458383354029696	0.0461366285053221	0.0376039004419833	1412	"tags=39%, list=10%, signal=35%"
"GO:1900543"	"GO:1900543"	"negative regulation of purine nucleotide metabolic process"	18	-0.612610064992504	-1.90196113820939	0.00458383354029696	0.0461366285053221	0.0376039004419833	1412	"tags=39%, list=10%, signal=35%"
"GO:0071295"	"GO:0071295"	"cellular response to vitamin"	27	0.553947149847893	1.72970539317394	0.00459972429207138	0.0461366285053221	0.0376039004419833	2158	"tags=41%, list=15%, signal=35%"
"GO:0071604"	"GO:0071604"	"transforming growth factor beta production"	33	0.52755962589549	1.70806130323953	0.00457836637350181	0.0461366285053221	0.0376039004419833	2282	"tags=39%, list=16%, signal=33%"
"GO:0016331"	"GO:0016331"	"morphogenesis of embryonic epithelium"	132	0.360549511223494	1.50262239079719	0.00459763971384287	0.0461366285053221	0.0376039004419833	3640	"tags=43%, list=25%, signal=33%"
"GO:0097485"	"GO:0097485"	"neuron projection guidance"	181	0.344175214205762	1.49389532596035	0.00458646838671954	0.0461366285053221	0.0376039004419833	1959	"tags=26%, list=13%, signal=23%"
"GO:0007517"	"GO:0007517"	"muscle organ development"	263	0.31432484127978	1.41604826981327	0.00457018918998418	0.0461366285053221	0.0376039004419833	2105	"tags=23%, list=14%, signal=20%"
"GO:0006991"	"GO:0006991"	"response to sterol depletion"	18	-0.611548312109409	-1.89866473020465	0.00462944344983347	0.0463520966053611	0.0377795188442114	2318	"tags=50%, list=16%, signal=42%"
"GO:1903579"	"GO:1903579"	"negative regulation of ATP metabolic process"	17	-0.626693450872614	-1.91302383181177	0.00466339731796849	0.0465312395928347	0.0379255302733962	1412	"tags=41%, list=10%, signal=37%"
"GO:1903051"	"GO:1903051"	"negative regulation of proteolysis involved in protein catabolic process"	68	-0.388517564765337	-1.62601037049917	0.00466387402352208	0.0465312395928347	0.0379255302733962	3209	"tags=35%, list=22%, signal=28%"
"GO:0009152"	"GO:0009152"	"purine ribonucleotide biosynthetic process"	140	-0.313811352206372	-1.46909080849549	0.0047113586639098	0.0468388961162905	0.0381762873324437	3671	"tags=37%, list=25%, signal=28%"
"GO:0043604"	"GO:0043604"	"amide biosynthetic process"	140	-0.31303943121544	-1.46547710228413	0.0047113586639098	0.0468388961162905	0.0381762873324437	2537	"tags=26%, list=17%, signal=21%"
"GO:0042632"	"GO:0042632"	"cholesterol homeostasis"	68	-0.388131780488736	-1.62439579939243	0.00472109875810426	0.0468529501090876	0.038187742112801	2774	"tags=35%, list=19%, signal=29%"
"GO:0044703"	"GO:0044703"	"multi-organism reproductive process"	156	0.348239037779739	1.47728917059723	0.00472948432416958	0.0468535357255321	0.038188219422548	2338	"tags=28%, list=16%, signal=24%"
"GO:0001570"	"GO:0001570"	"vasculogenesis"	71	-0.387336664436307	-1.63410770297433	0.00476161020577191	0.0470888938978533	0.0383800493322509	1707	"tags=38%, list=12%, signal=34%"
"GO:0001838"	"GO:0001838"	"embryonic epithelial tube formation"	109	0.375993081501816	1.53282893212215	0.00477625328548035	0.0471508372585929	0.0384305365924984	4064	"tags=48%, list=28%, signal=35%"
"GO:0044706"	"GO:0044706"	"multi-multicellular organism process"	160	0.344822659301829	1.46832172020711	0.00478599887882929	0.0471643006850655	0.0384415100286832	2338	"tags=28%, list=16%, signal=24%"
"GO:0001894"	"GO:0001894"	"tissue homeostasis"	210	0.323705876323696	1.42715179051588	0.00486925112903834	0.0478172357820222	0.0389736881954993	2201	"tags=24%, list=15%, signal=21%"
"GO:0060249"	"GO:0060249"	"anatomical structure homeostasis"	210	0.323705876323696	1.42715179051588	0.00486925112903834	0.0478172357820222	0.0389736881954993	2201	"tags=24%, list=15%, signal=21%"
"GO:0050765"	"GO:0050765"	"negative regulation of phagocytosis"	20	-0.564851221800781	-1.78870839813818	0.00495349567050375	0.0485597911810533	0.0395789118583987	3800	"tags=65%, list=26%, signal=48%"
"GO:0003156"	"GO:0003156"	"regulation of animal organ formation"	23	0.575691893422782	1.72185607011363	0.00498434170365276	0.0487772013329636	0.0397561131401649	1447	"tags=43%, list=10%, signal=39%"
"GO:2000641"	"GO:2000641"	"regulation of early endosome to late endosome transport"	18	-0.605086634977754	-1.87860325963084	0.00508778988628224	0.0496912042124095	0.0405010759689595	4689	"tags=83%, list=32%, signal=57%"
"GO:0002709"	"GO:0002709"	"regulation of T cell mediated immunity"	96	-0.345426042903394	-1.52056992366963	0.00510423245686382	0.0496912042124095	0.0405010759689595	2537	"tags=28%, list=17%, signal=23%"
"GO:0062207"	"GO:0062207"	"regulation of pattern recognition receptor signaling pathway"	161	-0.305003796326518	-1.44642626213056	0.00509897059726718	0.0496912042124095	0.0405010759689595	3643	"tags=37%, list=25%, signal=28%"
"GO:1905037"	"GO:1905037"	"autophagosome organization"	137	-0.318432753387974	-1.48535429915834	0.00513819344801539	0.0498636022604773	0.0406415898999934	3398	"tags=33%, list=23%, signal=25%"
"GO:0001906"	"GO:0001906"	"cell killing"	195	-0.286213280761471	-1.39371941892471	0.00513966399699251	0.0498636022604773	0.0406415898999934	2639	"tags=32%, list=18%, signal=26%"
